Word,Conversions,Hops
NUP,NUP NUT,2
NUP,NUP NUT NUR,3
NUP,NUP NUT NUR NUL,4
NUP,NUP NUT NUR NUL NUB,5
MYA,MYA MAA,2
ELM,ELM ELL ELK ELF,4
ELM,ELM ELL ELK,3
ELM,ELM ELL,2
DRY,DRY TRY PRY,3
DRY,DRY TRY,2
ELF,ELF ELL ELK,3
ELF,ELF ELL,2
AKE,AKE AYE,2
AKE,AKE AYE AWE ATE,4
AKE,AKE AYE AWE ATE ARE AGE,6
AKE,AKE AYE AWE,3
AKE,AKE AYE AWE ATE ARE,5
DON,DON DOT DOR DOP DOO,5
DON,DON DOT DOR DOP DOO DOG,6
DON,DON DOT DOR DOP DOO DOG DOE,7
DON,DON DOT DOR,3
DON,DON DOT DOR DOP,4
DON,DON DOT,2
DON,DON DOT DOR DOP DOO DOG DOE DIN DAN YON TON SON OON,13
DON,DON DOT DOR DOP DOO DOG DOE DIN DAN YON TON SON OON KON,14
DON,DON DOT DOR DOP DOO DOG DOE DIN DAN YON TON SON,12
DON,DON DOT DOR DOP DOO DOG DOE DIN DAN YON,10
DON,DON DOT DOR DOP DOO DOG DOE DIN,8
DON,DON DOT DOR DOP DOO DOG DOE DIN DAN,9
DON,DON DOT DOR DOP DOO DOG DOE DIN DAN YON TON,11
DOO,DOO DOT DOR DOP DOG,5
DOO,DOO DOT DOR DOP DOG DOE,6
DOO,DOO DOT DOR,3
DOO,DOO DOT DOR DOP,4
DOO,DOO DOT,2
DOO,DOO DOT DOR DOP DOG DOE LOO,7
DOG,DOG DOT DOR DOP DOE,5
DOG,DOG DOT DOR,3
DOG,DOG DOT DOR DOP,4
DOG,DOG DOT,2
DOG,DOG DOT DOR DOP DOE DIG DAG LOG HOG,9
DOG,DOG DOT DOR DOP DOE DIG DAG LOG,8
DOG,DOG DOT DOR DOP DOE DIG,6
DOG,DOG DOT DOR DOP DOE DIG DAG,7
DOG,DOG DOT DOR DOP DOE DIG DAG LOG HOG FOG,10
DOE,DOE DOT DOR,3
DOE,DOE DOT DOR DOP,4
DOE,DOE DOT,2
DOE,DOE DOT DOR DOP DYE DIE TOE POE JOE HOE,10
DOE,DOE DOT DOR DOP DYE DIE TOE,7
DOE,DOE DOT DOR DOP DYE DIE TOE POE JOE,9
DOE,DOE DOT DOR DOP DYE DIE,6
DOE,DOE DOT DOR DOP DYE,5
DOR,DOR DOT DOP,3
DOR,DOR DOT,2
DOR,DOR DOT DOP TOR,4
DOP,DOP DOT,2
DOP,DOP DOT DAP TOP SOP POP OOP LOP,8
DOP,DOP DOT DAP TOP SOP POP OOP LOP KOP,9
DOP,DOP DOT DAP TOP SOP,5
DOP,DOP DOT DAP,3
DOP,DOP DOT DAP TOP SOP POP OOP LOP KOP HOP,10
DOP,DOP DOT DAP TOP,4
DOP,DOP DOT DAP TOP SOP POP,6
DOT,DOT DIT YOT SOT LOT HOT,6
DOT,DOT DIT YOT,3
DOT,DOT DIT YOT SOT LOT,5
DOT,DOT DIT,2
DOT,DOT DIT YOT SOT,4
PUH,PUH PUT PUS PUP PUE PUD,6
PUH,PUH PUT PUS PUP PUE,5
PUH,PUH PUT,2
PUH,PUH PUT PUS PUP,4
PUH,PUH PUT PUS,3
PUH,PUH PUT PUS PUP PUE PUD POH,7
PUD,PUD PUT PUS PUP PUE,5
PUD,PUD PUT,2
PUD,PUD PUT PUS PUP,4
PUD,PUD PUT PUS,3
PUD,PUD PUT PUS PUP PUE POD PED RUD,8
PUD,PUD PUT PUS PUP PUE POD PED,7
PUD,PUD PUT PUS PUP PUE POD,6
PUE,PUE PUT,2
PUE,PUE PUT PUS PUP,4
PUE,PUE PUT PUS,3
PUE,PUE PUT PUS PUP POE PIE PEE TUE SUE RUE,10
PUE,PUE PUT PUS PUP POE PIE PEE TUE,8
PUE,PUE PUT PUS PUP POE PIE PEE,7
PUE,PUE PUT PUS PUP POE PIE,6
PUT,PUT PUS PUP,3
PUT,PUT PUS,2
PUT,PUT PUS PUP PET TUT,5
PUT,PUT PUS PUP PET,4
PUT,PUT PUS PUP PET TUT NUT,6
PUP,PUP PUS,2
PUP,PUP PUS POP PAP TUP,5
PUP,PUP PUS POP,3
PUP,PUP PUS POP PAP,4
PUS,PUS PES,2
WEN,WEN WEY WEX WET WEP WEE WED WEB WON WIN WAN TEN SEN REN PEN,15
WEN,WEN WEY WEX WET WEP WEE WED WEB WON WIN WAN TEN SEN REN,14
WEN,WEN WEY WEX WET WEP WEE WED WEB WON WIN WAN TEN,12
WEN,WEN WEY WEX WET WEP WEE WED WEB WON WIN WAN TEN SEN REN PEN MEN KEN HEN FEN EEN,20
WEN,WEN WEY WEX WET WEP WEE WED WEB WON WIN WAN TEN SEN,13
WEN,WEN WEY WEX WET WEP WEE WED WEB WON WIN WAN TEN SEN REN PEN MEN KEN HEN FEN EEN DEN BEN,22
WEN,WEN WEY WEX WET WEP WEE,6
WEN,WEN WEY WEX WET WEP WEE WED,7
WEN,WEN WEY WEX WET WEP,5
WEN,WEN WEY WEX WET,4
WEN,WEN WEY,2
WEN,WEN WEY WEX WET WEP WEE WED WEB WON WIN,10
RUN,RUN RUM,2
RUN,RUN RUM RUE RUD,4
RUN,RUN RUM RUE,3
RUN,RUN RUM RUE RUD REN,5
RUM,RUM RUE RUD,3
RUM,RUM RUE,2
RUM,RUM RUE RUD LUM,4
RUD,RUD RUE,2
RUD,RUD RUE RED,3
RUE,RUE RIE REE TUE,4
RUE,RUE RIE REE,3
TUZ,TUZ TUT TUR TUP TUG TUE TUB,7
TUZ,TUZ TUT TUR TUP TUG,5
TUZ,TUZ TUT TUR TUP TUG TUE TUB LUZ,8
TUZ,TUZ TUT TUR TUP,4
TUZ,TUZ TUT,2
TUZ,TUZ TUT TUR TUP TUG TUE,6
TUZ,TUZ TUT TUR,3
TUZ,TUZ TUT TUR TUP TUG TUE TUB LUZ BUZ,9
AIM,AIM AIT AIR AIL AID AWM ARM AAM,8
AIM,AIM AIT,2
AIM,AIM AIT AIR,3
AIM,AIM AIT AIR AIL AID,5
AIM,AIM AIT AIR AIL AID AWM ARM AAM VIM NIM HIM DIM,12
AIM,AIM AIT AIR AIL AID AWM ARM AAM VIM,9
AIM,AIM AIT AIR AIL AID AWM ARM AAM VIM NIM HIM,11
AIM,AIM AIT AIR AIL AID AWM,6
AIM,AIM AIT AIR AIL AID AWM ARM AAM VIM NIM,10
TUB,TUB TUT TUR TUP TUG,5
TUB,TUB TUT TUR TUP,4
TUB,TUB TUT,2
TUB,TUB TUT TUR TUP TUG TUE,6
TUB,TUB TUT TUR TUP TUG TUE NUB,7
TUB,TUB TUT TUR,3
TUB,TUB TUT TUR TUP TUG TUE NUB FUB,8
TUG,TUG TUT TUR TUP TUE TEG LUG,7
TUG,TUG TUT TUR TUP,4
TUG,TUG TUT,2
TUG,TUG TUT TUR TUP TUE,5
TUG,TUG TUT TUR TUP TUE TEG,6
TUG,TUG TUT TUR,3
SHY,SHY SAY,2
TEW,TEW TEN TEK TEG TEE TOW REW NEW,8
TEW,TEW TEN TEK TEG TEE TOW REW NEW MEW JEW,10
TEW,TEW TEN TEK,3
TEW,TEW TEN,2
TEW,TEW TEN TEK TEG TEE,5
TEW,TEW TEN TEK TEG,4
TEW,TEW TEN TEK TEG TEE TOW REW NEW MEW,9
TEW,TEW TEN TEK TEG TEE TOW,6
LUX,LUX LUM LUG,3
LUX,LUX LUM,2
LUX,LUX LUM LUG LAX,4
LUZ,LUZ LUM LUG,3
LUZ,LUZ LUM,2
LUZ,LUZ LUM LUG BUZ,4
LUG,LUG LUM,2
LUG,LUG LUM LOG,3
LUG,LUG LUM LOG LAG,4
LUM,LUM LAM,2
BOX,BOX BOS,2
BOX,BOX BOS YOX POX HOX,5
BOX,BOX BOS YOX,3
BOX,BOX BOS YOX POX,4
BOS,BOS BIS SOS,3
BOS,BOS BIS,2
NEF,NEF NEW NET NER NEP NEE,6
NEF,NEF NEW NET NER NEP NEE NEB,7
NEF,NEF NEW,2
NEF,NEF NEW NET,3
NEF,NEF NEW NET NER,4
NEF,NEF NEW NET NER NEP,5
NEE,NEE NEW NET NER NEP NEB,6
NEE,NEE NEW,2
NEE,NEE NEW NET,3
NEE,NEE NEW NET NER,4
NEE,NEE NEW NET NER NEP,5
NEE,NEE NEW NET NER NEP NEB WEE TEE REE PEE,10
NEE,NEE NEW NET NER NEP NEB WEE TEE REE,9
NEE,NEE NEW NET NER NEP NEB WEE TEE,8
NEE,NEE NEW NET NER NEP NEB WEE,7
NEB,NEB NEW,2
NEB,NEB NEW NET,3
NEB,NEB NEW NET NER,4
NEB,NEB NEW NET NER NEP,5
NEB,NEB NEW NET NER NEP NUB,6
NEW,NEW NET,2
NEW,NEW NET NER,3
NEW,NEW NET NER NEP,4
NEW,NEW NET NER NEP REW MEW JEW,7
NEW,NEW NET NER NEP REW MEW,6
NET,NET NER,2
NET,NET NER NEP,3
NET,NET NER NEP NUT NIT WET RET PET MET JET,10
NET,NET NER NEP NUT NIT WET RET PET,8
NET,NET NER NEP NUT NIT WET RET,7
NET,NET NER NEP NUT,4
NET,NET NER NEP NUT NIT WET RET PET MET,9
NET,NET NER NEP NUT NIT WET,6
NET,NET NER NEP NUT NIT,5
NER,NER NEP,2
NER,NER NEP NUR YER PER,5
NER,NER NEP NUR,3
NEP,NEP NIP WEP REP,4
NEP,NEP NIP WEP,3
JEW,JEW JET,2
JEW,JEW JET JEG JAW REW MEW,6
JEW,JEW JET JEG,3
JEW,JEW JET JEG JAW,4
JET,JET JEG WET RET PET,5
JET,JET JEG WET RET,4
JET,JET JEG WET RET PET MET,6
JET,JET JEG,2
JET,JET JEG WET,3
AAM,AAM AWM ARM SAM PAM MAM LAM KAM HAM DAM CAM,11
AAM,AAM AWM ARM SAM PAM MAM LAM KAM HAM DAM CAM BAM,12
AAM,AAM AWM ARM SAM,4
AAM,AAM AWM ARM SAM PAM MAM LAM KAM,8
AAM,AAM AWM ARM SAM PAM MAM LAM KAM HAM DAM,10
AAM,AAM AWM ARM SAM PAM MAM,6
AAM,AAM AWM ARM SAM PAM MAM LAM KAM HAM,9
AAM,AAM AWM,2
AAM,AAM AWM ARM SAM PAM,5
AAM,AAM AWM ARM SAM PAM MAM LAM,7
OPE,OPE ORE ODE OBE,4
OPE,OPE ORE ODE,3
OPE,OPE ORE,2
#NAME?,#NAME?,2
#NAME?,#NAME?,8
#NAME?,#NAME?,10
#NAME?,#NAME?,6
#NAME?,#NAME?,11
#NAME?,#NAME?,7
#NAME?,#NAME?,9
#NAME?,#NAME?,4
#NAME?,#NAME?,3
#NAME?,#NAME?,5
CIT,CIT CAT SIT NIT DIT BIT AIT,7
CIT,CIT CAT,2
CIT,CIT CAT SIT NIT DIT,5
CIT,CIT CAT SIT NIT DIT BIT,6
CIT,CIT CAT SIT,3
CIT,CIT CAT SIT NIT,4
OON,OON OOP OOK,3
OON,OON OOP OOK OWN ORN YON TON SON KON,9
OON,OON OOP OOK OWN,4
OON,OON OOP OOK OWN ORN YON TON SON,8
OON,OON OOP OOK OWN ORN YON,6
OON,OON OOP OOK OWN ORN YON TON,7
OON,OON OOP OOK OWN ORN,5
OOK,OOK OOP ORK OAK,4
OOK,OOK OOP ORK,3
LOP,LOP LOY LOW LOT LOO LOG LOB LAP TOP SOP POP KOP,12
LOP,LOP LOY LOW LOT LOO LOG LOB,7
LOP,LOP LOY LOW LOT LOO LOG,6
LOP,LOP LOY LOW LOT LOO,5
LOP,LOP LOY LOW,3
LOP,LOP LOY LOW LOT,4
LOP,LOP LOY,2
LOP,LOP LOY LOW LOT LOO LOG LOB LAP TOP SOP,10
LOP,LOP LOY LOW LOT LOO LOG LOB LAP TOP SOP POP KOP HOP,13
LOP,LOP LOY LOW LOT LOO LOG LOB LAP TOP,9
LOP,LOP LOY LOW LOT LOO LOG LOB LAP TOP SOP POP,11
LOP,LOP LOY LOW LOT LOO LOG LOB LAP,8
WYS,WYS WAS,2
TUP,TUP TUT,2
TUP,TUP TUT TUR TUE,4
TUP,TUP TUT TUR,3
TUP,TUP TUT TUR TUE TOP,5
TUT,TUT TUR TUE,3
TUT,TUT TUR TUE NUT,4
TUT,TUT TUR,2
TUE,TUE TUR TOE TEE,4
TUE,TUE TUR,2
TUE,TUE TUR TOE,3
REX,REX REW RET RES REP REN REI,7
REX,REX REW RET RES,4
REX,REX REW RET RES REP,5
REX,REX REW RET,3
REX,REX REW RET RES REP REN,6
REX,REX REW RET RES REP REN REI REE RED,9
REX,REX REW RET RES REP REN REI REE,8
REI,REI REW RET RES,4
REI,REI REW RET RES REP,5
REI,REI REW RET,3
REI,REI REW RET RES REP REN,6
REI,REI REW RET RES REP REN REE RED,8
REI,REI REW RET RES REP REN REE,7
INN,INN INK,2
URN,URN ORN,2
CAW,CAW CAY CAT CAR CAP CAN CAM,7
CAW,CAW CAY CAT CAR CAP CAN CAM CAL,8
CAW,CAW CAY,2
CAW,CAW CAY CAT CAR,4
CAW,CAW CAY CAT CAR CAP,5
CAW,CAW CAY CAT,3
CAW,CAW CAY CAT CAR CAP CAN CAM CAL CAG CAB,10
CAW,CAW CAY CAT CAR CAP CAN CAM CAL CAG,9
CAW,CAW CAY CAT CAR CAP CAN,6
CAW,CAW CAY CAT CAR CAP CAN CAM CAL CAG CAB SAW,11
CAW,CAW CAY CAT CAR CAP CAN CAM CAL CAG CAB SAW MAW LAW KAW,14
CAW,CAW CAY CAT CAR CAP CAN CAM CAL CAG CAB SAW MAW,12
CAW,CAW CAY CAT CAR CAP CAN CAM CAL CAG CAB SAW MAW LAW KAW JAW HAW DAW,17
CAW,CAW CAY CAT CAR CAP CAN CAM CAL CAG CAB SAW MAW LAW KAW JAW HAW,16
CAW,CAW CAY CAT CAR CAP CAN CAM CAL CAG CAB SAW MAW LAW KAW JAW,15
CAW,CAW CAY CAT CAR CAP CAN CAM CAL CAG CAB SAW MAW LAW,13
CAM,CAM CAY CAT CAR CAP CAN CAL,7
CAM,CAM CAY,2
CAM,CAM CAY CAT CAR,4
CAM,CAM CAY CAT CAR CAP,5
CAM,CAM CAY CAT,3
CAM,CAM CAY CAT CAR CAP CAN CAL CAG CAB,9
CAM,CAM CAY CAT CAR CAP CAN CAL CAG,8
CAM,CAM CAY CAT CAR CAP CAN,6
CAM,CAM CAY CAT CAR CAP CAN CAL CAG CAB SAM PAM MAM LAM KAM HAM DAM BAM,17
CAM,CAM CAY CAT CAR CAP CAN CAL CAG CAB SAM,10
CAM,CAM CAY CAT CAR CAP CAN CAL CAG CAB SAM PAM MAM LAM KAM,14
CAM,CAM CAY CAT CAR CAP CAN CAL CAG CAB SAM PAM MAM LAM KAM HAM DAM,16
CAM,CAM CAY CAT CAR CAP CAN CAL CAG CAB SAM PAM MAM,12
CAM,CAM CAY CAT CAR CAP CAN CAL CAG CAB SAM PAM MAM LAM KAM HAM,15
CAM,CAM CAY CAT CAR CAP CAN CAL CAG CAB SAM PAM,11
CAM,CAM CAY CAT CAR CAP CAN CAL CAG CAB SAM PAM MAM LAM,13
KON,KON KOP,2
KON,KON KOP KIN KAN YON TON SON,7
KON,KON KOP KIN KAN YON,5
KON,KON KOP KIN KAN,4
KON,KON KOP KIN,3
KON,KON KOP KIN KAN YON TON,6
CAL,CAL CAY,2
CAL,CAL CAY CAT CAR,4
CAL,CAL CAY CAT CAR CAP,5
CAL,CAL CAY CAT,3
CAL,CAL CAY CAT CAR CAP CAN CAG CAB,8
CAL,CAL CAY CAT CAR CAP CAN CAG,7
CAL,CAL CAY CAT CAR CAP CAN,6
CAL,CAL CAY CAT CAR CAP CAN CAG CAB SAL DAL,10
CAL,CAL CAY CAT CAR CAP CAN CAG CAB SAL,9
KOP,KOP KIP TOP SOP,4
KOP,KOP KIP,2
KOP,KOP KIP TOP SOP POP HOP,6
KOP,KOP KIP TOP,3
KOP,KOP KIP TOP SOP POP,5
PIN,PIN PIX PIE PEN,4
PIN,PIN PIX PIE,3
PIN,PIN PIX,2
PIN,PIN PIX PIE PEN YIN WIN SIN NIN KIN HIN GIN,11
PIN,PIN PIX PIE PEN YIN WIN SIN NIN KIN HIN GIN FIN DIN,13
PIN,PIN PIX PIE PEN YIN WIN SIN NIN KIN,9
PIN,PIN PIX PIE PEN YIN WIN SIN NIN KIN HIN GIN FIN DIN BIN,14
PIN,PIN PIX PIE PEN YIN WIN SIN NIN KIN HIN,10
PIN,PIN PIX PIE PEN YIN WIN SIN NIN KIN HIN GIN FIN,12
PIN,PIN PIX PIE PEN YIN WIN SIN,7
PIN,PIN PIX PIE PEN YIN WIN,6
PIN,PIN PIX PIE PEN YIN WIN SIN NIN,8
PET,PET PES PER,3
PET,PET PES,2
PET,PET PES PER PEN,4
PET,PET PES PER PEN PEG PEE PED,7
PET,PET PES PER PEN PEG PEE,6
PET,PET PES PER PEN PEG,5
PET,PET PES PER PEN PEG PEE PED PEA,8
PET,PET PES PER PEN PEG PEE PED PEA WET RET,10
PET,PET PES PER PEN PEG PEE PED PEA WET RET MET,11
PET,PET PES PER PEN PEG PEE PED PEA WET,9
PEW,PEW PET PES PER,4
PEW,PEW PET PES,3
PEW,PEW PET PES PER PEN,5
PEW,PEW PET PES PER PEN PEG PEE PED,8
PEW,PEW PET PES PER PEN PEG PEE,7
PEW,PEW PET PES PER PEN PEG,6
PEW,PEW PET PES PER PEN PEG PEE PED PEA,9
PEW,PEW PET PES PER PEN PEG PEE PED PEA TEW SEW REW NEW MEW,14
PER,PER PES,2
PER,PER PES PEN,3
PER,PER PES PEN PEG PEE PED,6
PER,PER PES PEN PEG PEE,5
PER,PER PES PEN PEG,4
PER,PER PES PEN PEG PEE PED PEA,7
PES,PES PEN,2
PES,PES PEN PEG PEE PED,5
PES,PES PEN PEG PEE,4
PES,PES PEN PEG,3
PES,PES PEN PEG PEE PED PEA,6
PES,PES PEN PEG PEE PED PEA RES,7
PEN,PEN PEG PEE PED,4
PEN,PEN PEG PEE,3
PEN,PEN PEG,2
PEN,PEN PEG PEE PED PEA,5
PEN,PEN PEG PEE PED PEA TEN SEN REN,8
PEN,PEN PEG PEE PED PEA TEN,6
PEN,PEN PEG PEE PED PEA TEN SEN REN EEN,9
PEN,PEN PEG PEE PED PEA TEN SEN,7
PEN,PEN PEG PEE PED PEA TEN SEN REN EEN BEN,10
PED,PED PEG PEE,3
PED,PED PEG,2
PED,PED PEG PEE PEA,4
PED,PED PEG PEE PEA POD WED RED,7
PED,PED PEG PEE PEA POD WED RED LED,8
PED,PED PEG PEE PEA POD,5
PED,PED PEG PEE PEA POD WED,6
PEE,PEE PEG,2
PEE,PEE PEG PEA,3
PEE,PEE PEG PEA POE PIE WEE TEE REE,8
PEE,PEE PEG PEA POE PIE WEE TEE,7
PEE,PEE PEG PEA POE PIE,5
PEE,PEE PEG PEA POE PIE WEE,6
PEG,PEG PEA,2
PEG,PEG PEA TEG,3
PEG,PEG PEA TEG JEG,4
AIT,AIT AIR,2
AIT,AIT AIR AIL AID,4
AIT,AIT AIR AIL AID ART APT ANT ALT,8
AIT,AIT AIR AIL AID ART APT ANT ALT SIT NIT DIT,11
AIT,AIT AIR AIL AID ART APT ANT ALT SIT NIT DIT BIT,12
AIT,AIT AIR AIL AID ART APT,6
AIT,AIT AIR AIL AID ART APT ANT,7
AIT,AIT AIR AIL AID ART APT ANT ALT SIT,9
AIT,AIT AIR AIL AID ART APT ANT ALT SIT NIT,10
AIT,AIT AIR AIL AID ART,5
AIR,AIR AIL AID,3
AIR,AIR AIL AID MIR,4
AIR,AIR AIL AID MIR FIR,5
AID,AID AIL MID KID HID GID,6
AID,AID AIL MID KID HID GID FID BID,8
AID,AID AIL MID KID,4
AID,AID AIL MID,3
AID,AID AIL MID KID HID,5
AID,AID AIL MID KID HID GID FID,7
OLD,OLD OLF ORD,3
#NAME?,#NAME?,2
RES,RES REW RET REP,4
RES,RES REW RET,3
RES,RES REW RET REP REN,5
RES,RES REW RET REP REN REE RED,7
RES,RES REW RET REP REN REE,6
RES,RES REW RET REP REN REE RED RIS,8
REP,REP REW RET,3
REP,REP REW RET REN,4
REP,REP REW RET REN REE RED,6
REP,REP REW RET REN REE,5
REP,REP REW RET REN REE RED RAP,7
REP,REP REW RET REN REE RED RAP WEP,8
RET,RET REW REN,3
RET,RET REW REN REE RED,5
RET,RET REW REN REE,4
RET,RET REW REN REE RED WET MET,7
RET,RET REW REN REE RED WET,6
REN,REN REW REE RED,4
REN,REN REW REE,3
REN,REN REW REE RED TEN,5
REN,REN REW REE RED TEN SEN EEN,7
REN,REN REW REE RED TEN SEN,6
REN,REN REW REE RED TEN SEN EEN BEN,8
RED,RED REW REE,3
RED,RED REW REE WED LED,5
RED,RED REW REE WED,4
REE,REE REW RIE WEE TEE,5
REE,REE REW RIE WEE,4
RE-,RE- REW DE-,3
CAY,CAY CAT CAR,3
CAY,CAY CAT CAR CAP,4
CAY,CAY CAT,2
CAY,CAY CAT CAR CAP CAN CAG CAB,7
CAY,CAY CAT CAR CAP CAN CAG,6
CAY,CAY CAT CAR CAP CAN,5
CAY,CAY CAT CAR CAP CAN CAG CAB SAY MAY LAY JAY HAY GAY,13
CAY,CAY CAT CAR CAP CAN CAG CAB SAY MAY LAY JAY HAY GAY FAY BAY,15
CAY,CAY CAT CAR CAP CAN CAG CAB SAY MAY LAY JAY HAY GAY FAY,14
CAY,CAY CAT CAR CAP CAN CAG CAB SAY MAY,9
CAY,CAY CAT CAR CAP CAN CAG CAB SAY MAY LAY JAY HAY,12
CAY,CAY CAT CAR CAP CAN CAG CAB SAY,8
CAY,CAY CAT CAR CAP CAN CAG CAB SAY MAY LAY JAY,11
CAY,CAY CAT CAR CAP CAN CAG CAB SAY MAY LAY,10
CAR,CAR CAT CAP,3
CAR,CAR CAT,2
CAR,CAR CAT CAP CAN CAG CAB,6
CAR,CAR CAT CAP CAN CAG,5
CAR,CAR CAT CAP CAN,4
CAR,CAR CAT CAP CAN CAG CAB MAR LAR JAR EAR,10
CAR,CAR CAT CAP CAN CAG CAB MAR LAR JAR EAR BAR,11
CAR,CAR CAT CAP CAN CAG CAB MAR,7
CAR,CAR CAT CAP CAN CAG CAB MAR LAR,8
CAP,CAP CAT,2
CAP,CAP CAT CAN CAG CAB,5
CAP,CAP CAT CAN CAG,4
CAP,CAP CAT CAN,3
CAP,CAP CAT CAN CAG CAB VAP RAP,7
CAP,CAP CAT CAN CAG CAB VAP RAP PAP LAP HAP FAP DAP,12
CAP,CAP CAT CAN CAG CAB VAP RAP PAP LAP HAP FAP,11
CAP,CAP CAT CAN CAG CAB VAP RAP PAP,8
CAP,CAP CAT CAN CAG CAB VAP RAP PAP LAP HAP,10
CAP,CAP CAT CAN CAG CAB VAP,6
CAP,CAP CAT CAN CAG CAB VAP RAP PAP LAP,9
CAT,CAT CAN CAG CAB,4
CAT,CAT CAN CAG,3
CAT,CAT CAN,2
CAT,CAT CAN CAG CAB VAT SAT MAT LAT KAT,9
CAT,CAT CAN CAG CAB VAT SAT,6
CAT,CAT CAN CAG CAB VAT SAT MAT LAT KAT HAT GAT,11
CAT,CAT CAN CAG CAB VAT,5
CAT,CAT CAN CAG CAB VAT SAT MAT LAT KAT HAT GAT FAT BAT,13
CAT,CAT CAN CAG CAB VAT SAT MAT,7
CAT,CAT CAN CAG CAB VAT SAT MAT LAT KAT HAT GAT FAT,12
CAT,CAT CAN CAG CAB VAT SAT MAT LAT KAT HAT,10
CAT,CAT CAN CAG CAB VAT SAT MAT LAT,8
CAB,CAB CAN CAG,3
CAB,CAB CAN,2
CAB,CAB CAN CAG RAB LAB JAB GAB,7
CAB,CAB CAN CAG RAB,4
CAB,CAB CAN CAG RAB LAB JAB GAB DAB BAB,9
CAB,CAB CAN CAG RAB LAB JAB GAB DAB,8
CAB,CAB CAN CAG RAB LAB JAB,6
CAB,CAB CAN CAG RAB LAB,5
CAG,CAG CAN,2
CAG,CAG CAN SAG RAG,4
CAG,CAG CAN SAG RAG LAG JAG HAG FAG DAG BAG,10
CAG,CAG CAN SAG RAG LAG JAG HAG FAG DAG,9
CAG,CAG CAN SAG RAG LAG JAG HAG FAG,8
CAG,CAG CAN SAG RAG LAG JAG HAG,7
CAG,CAG CAN SAG,3
CAG,CAG CAN SAG RAG LAG JAG,6
CAG,CAG CAN SAG RAG LAG,5
VAE,VAE VAT VAS VAP VAN,5
VAE,VAE VAT VAS,3
VAE,VAE VAT,2
VAE,VAE VAT VAS VAP VAN VIE WAE,7
VAE,VAE VAT VAS VAP VAN VIE,6
VAE,VAE VAT VAS VAP,4
CAN,CAN VAN,2
CAN,CAN VAN KAN,3
CAN,CAN VAN KAN JAN EAN DAN,6
CAN,CAN VAN KAN JAN EAN,5
CAN,CAN VAN KAN JAN,4
DID,DID DIT DIS DIN DIM DIG DIE DIB DAD YID MID KID HID GID,14
DID,DID DIT DIS DIN DIM,5
DID,DID DIT DIS DIN,4
DID,DID DIT DIS DIN DIM DIG DIE,7
DID,DID DIT DIS DIN DIM DIG,6
DID,DID DIT DIS DIN DIM DIG DIE DIB,8
DID,DID DIT,2
DID,DID DIT DIS,3
DID,DID DIT DIS DIN DIM DIG DIE DIB DAD YID MID KID HID GID FID BID,16
DID,DID DIT DIS DIN DIM DIG DIE DIB DAD YID MID KID,12
DID,DID DIT DIS DIN DIM DIG DIE DIB DAD,9
DID,DID DIT DIS DIN DIM DIG DIE DIB DAD YID MID,11
DID,DID DIT DIS DIN DIM DIG DIE DIB DAD YID MID KID HID,13
DID,DID DIT DIS DIN DIM DIG DIE DIB DAD YID MID KID HID GID FID,15
EWE,EWE EWT EYE AWE,4
BAM,BAM BAY BAT BAR BAH BAG BAD BAB BAA BUM SAM,11
BAM,BAM BAY BAT,3
BAM,BAM BAY BAT BAR,4
BAM,BAM BAY,2
BAM,BAM BAY BAT BAR BAH BAG,6
BAM,BAM BAY BAT BAR BAH BAG BAD,7
BAM,BAM BAY BAT BAR BAH BAG BAD BAB,8
BAM,BAM BAY BAT BAR BAH BAG BAD BAB BAA,9
BAM,BAM BAY BAT BAR BAH,5
BAM,BAM BAY BAT BAR BAH BAG BAD BAB BAA BUM SAM PAM MAM LAM KAM,15
BAM,BAM BAY BAT BAR BAH BAG BAD BAB BAA BUM SAM PAM MAM LAM KAM HAM DAM,17
BAM,BAM BAY BAT BAR BAH BAG BAD BAB BAA BUM SAM PAM MAM,13
BAM,BAM BAY BAT BAR BAH BAG BAD BAB BAA BUM SAM PAM MAM LAM KAM HAM,16
BAM,BAM BAY BAT BAR BAH BAG BAD BAB BAA BUM SAM PAM,12
BAM,BAM BAY BAT BAR BAH BAG BAD BAB BAA BUM SAM PAM MAM LAM,14
NUT,NUT NUR,2
NUT,NUT NUR NUL,3
NUT,NUT NUR NUL NUB,4
NUT,NUT NUR NUL NUB NIT,5
NUR,NUR NUL,2
NUR,NUR NUL NUB,3
NUR,NUR NUL NUB TUR OUR,5
NUR,NUR NUL NUB TUR,4
NUL,NUL NUB,2
NUL,NUL NUB NIL,3
NUB,NUB FUB,2
YLE,YLE ILE,2
KAT,KAT KAW KAN KAM VAT SAT,6
KAT,KAT KAW KAN KAM VAT SAT MAT LAT HAT GAT,10
KAT,KAT KAW KAN KAM VAT,5
KAT,KAT KAW KAN KAM VAT SAT MAT LAT HAT GAT FAT BAT,12
KAT,KAT KAW KAN,3
KAT,KAT KAW KAN KAM,4
KAT,KAT KAW,2
KAT,KAT KAW KAN KAM VAT SAT MAT,7
KAT,KAT KAW KAN KAM VAT SAT MAT LAT HAT GAT FAT,11
KAT,KAT KAW KAN KAM VAT SAT MAT LAT HAT,9
KAT,KAT KAW KAN KAM VAT SAT MAT LAT,8
GAB,GAB GAY GAT GAD RAB,5
GAB,GAB GAY,2
GAB,GAB GAY GAT,3
GAB,GAB GAY GAT GAD,4
